Institute Code,Institute Name,Place,Dist. Name,Region,College,Minority,Co-,Affil.,Branch,fee,Convener Seats
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,MEC,101000,4
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,CIV,62000,3
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,CSC,62000,3
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,CSE,62000,13
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,CSM,62000,7
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,ECE,62000,7
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,EEE,62000,3
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,AID,95000,6
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,95000,3
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSC,95000,7
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSD,95000,7
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,95000,19
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,95000,10
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSO,95000,7
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,95000,7
INDP,SRI INDU INST OF PHARMACY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,PHM,87000,11
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,AID,115000,13
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,115000,3
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSC,115000,10
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSD,115000,13
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,115000,27
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSI,115000,6
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,115000,13
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSO,115000,7
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,115000,13
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EEE,115000,3
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,INF,115000,7
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,MEC,115000,4
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,OU,AID,65000,12
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,OU,CIV,65000,6
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,OU,CSE,65000,18
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,OU,ECE,65000,3
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,OU,INF,65000,9
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,OU,MEC,65000,6
JANG,JANGOAN INSTITUTE OF PHARMACEUTICAL SCIS,JANGAON,JGN,OU,PVT,NA,COED,KU,PHM,55000,11
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CIV,60000,6
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CSD,60000,13
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CSE,60000,20
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CSM,60000,20
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,ECE,60000,13
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,EEE,60000,7
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,MEC,60000,7
JBCP,JOGINPALLY B R PHARMACY COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,PHM,66000,7
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,AID,110000,6
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,AIM,110000,13
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CIV,110000,7
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CSD,110000,3
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CSE,110000,13
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CSM,110000,7
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,ECE,110000,13
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,ECM,110000,7
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,EEE,110000,6
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,INF,110000,7
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,MEC,110000,7
JCPN,JAYAMUKHI COLLEGE OF PHARMACY,NARSAMPET,WGL,OU,PVT,NA,COED,KU,PHM,45000,7
JJPM,J J COLLEGE OF PHARMACY,MAHESWARAM,RR,OU,PVT,NA,COED,JNTUH,PHM,50000,3
JMIP,JYOTHISHMATHI INST OF PHARM SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,PHM,54000,7
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CIV,70000,6
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSE,70000,20
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSM,70000,20
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,ECE,70000,6
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,EEE,70000,7
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,MEC,70000,7
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,OU,UNIV,NA,COED,JNTUH,CSE,50000,8
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,OU,UNIV,NA,COED,JNTUH,ECE,50000,9
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,OU,UNIV,NA,COED,JNTUH,EEE,50000,10
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,OU,UNIV,NA,COED,JNTUH,INF,50000,8
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,OU,UNIV,NA,COED,JNTUH,MEC,50000,8
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,CHE,50000,9
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,CIV,50000,10
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,CSE,50000,23
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,CSM,100000,19
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,ECE,50000,14
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,EEE,50000,16
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,MEC,50000,13
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,MET,50000,10
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,CIV,50000,16
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,CSE,50000,9
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,CSM,100000,17
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,EEE,50000,10
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,MEC,50000,47
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,MIN,50000,57
JNTP,JNTUH COLLEGE OF PHAMACY SULTANPUR,Sultanpur,SRD,OU,UNIV,NA,COED,JNTUH,PHM,35000,22
JNTPSF,JNTUH COLLEGE OF PHAMACY SULTANPUR SELF FINANCE,Sultanpur,SRD,OU,UNIV,NA,COED,JNTUH,PHM,65000,10
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,CIV,50000,47
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,CSE,50000,16
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,ECE,50000,17
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,EEE,50000,42
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,MEC,50000,65
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,TEX,50000,67
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,OU,UNIV,NA,COED,JNTUH,CIV,50000,15
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,OU,UNIV,NA,COED,JNTUH,CSE,50000,17
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,OU,UNIV,NA,COED,JNTUH,ECE,50000,11
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,OU,UNIV,NA,COED,JNTUH,MEC,50000,17
JNTSSF,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR - SELF FINANCE,SULTANPUR,SRD,OU,SF,NA,COED,JNTUH,CSM,100000,14
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,OU,GOV,NA,COED,JNTUH,CIV,50000,61
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,OU,GOV,NA,COED,JNTUH,CSE,50000,17
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,OU,GOV,NA,COED,JNTUH,CSM,50000,22
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,OU,GOV,NA,COED,JNTUH,ECE,50000,54
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,OU,GOV,NA,COED,JNTUH,MEC,50000,67
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CSE,87000,19
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CSM,87000,10
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,ECE,87000,10
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,EEE,87000,3
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,INF,87000,7
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,MEC,87000,4
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,AIM,69000,3
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,CIV,69000,3
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,CSE,69000,13
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,ECE,69000,7
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,EEE,69000,7
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,MEC,69000,3
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,OU,PVT,NA,COED,JNTUH,CIV,55000,6
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,OU,PVT,NA,COED,JNTUH,CSE,55000,13
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,OU,PVT,NA,COED,JNTUH,ECE,55000,7
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,OU,PVT,NA,COED,JNTUH,EEE,55000,3
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,OU,PVT,NA,COED,JNTUH,MEC,55000,4
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,OU,PVT,NA,GIRLS,JNTUH,CIV,90000,13
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,OU,PVT,NA,GIRLS,JNTUH,CSE,90000,6
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,OU,PVT,NA,GIRLS,JNTUH,ECE,90000,14
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,OU,PVT,NA,GIRLS,JNTUH,EEE,90000,13
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CIV,100000,6
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CSD,100000,7
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CSE,100000,13
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CSM,100000,7
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,OU,PVT,NA,COED,JNTUH,ECE,100000,6
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,OU,PVT,NA,COED,JNTUH,MEC,100000,7
KGRM,KGR INST OF TECH AND MANAGEMENT,KEESARA,MDL,OU,PVT,NA,COED,OU,PHM,45000,7
KHMP,KHAMMAM COLLEGE OF PHARMACY,KHAMMAM,KHM,OU,PVT,NA,COED,KU,PHM,70000,11
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,CIV,125000,6
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,CSE,125000,20
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,CSM,125000,13
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,CSN,125000,13
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,CSO,125000,14
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,ECE,125000,19
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,ECI,125000,7
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,EEE,125000,7
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,INF,125000,13
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,MEC,125000,7
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,OU,PVT,NA,GIRLS,JNTUH,CIV,55000,6
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,OU,PVT,NA,GIRLS,JNTUH,CSE,55000,13
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,OU,PVT,NA,GIRLS,JNTUH,ECE,55000,14
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,OU,PVT,NA,GIRLS,JNTUH,EEE,55000,7
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,CIV,55000,6
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,CSE,55000,7
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,ECE,55000,6
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,EEE,55000,7
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,MEC,55000,7
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,MIN,55000,3
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSC,62000,6
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSD,62000,7
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,62000,13
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,62000,7
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSO,62000,6
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,62000,7
KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE,KACHWANISINGARAM,MDL,OU,PVT,NA,COED,OU,CSE,70000,19
KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE,KACHWANISINGARAM,MDL,OU,PVT,NA,COED,OU,CSM,70000,14
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSD,103000,6
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSE,103000,46
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSM,103000,20
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,OU,PVT,NA,COED,JNTUH,INF,103000,14
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSE,65000,13
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSM,65000,6
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,ECE,65000,7
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CIV,72000,6
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSC,72000,7
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSD,72000,6
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSE,72000,10
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSM,72000,7
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,ECE,72000,6
