College Code,College Name,Place,District Name,Region,College Type,Minority,Co-Educational,Affiliated to,Branch,Fee Structure,Convener Seats
ADBP,S.G GOVT POLYTECHNIC,ADILABAD,Adilabad,OU,GOV,NA,COED,SBTET,CE,5080,66
ADBP,S.G GOVT POLYTECHNIC,ADILABAD,Adilabad,OU,GOV,NA,COED,SBTET,CS,5080,66
ADBP,S.G GOVT POLYTECHNIC,ADILABAD,Adilabad,OU,GOV,NA,COED,SBTET,EE,5080,66
ADBP,S.G GOVT POLYTECHNIC,ADILABAD,Adilabad,OU,GOV,NA,COED,SBTET,ME,5080,66
AITH,ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI.,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,CE,15780,66
AITH,ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI.,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,CS,15780,132
AITH,ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI.,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,EC,15780,66
AITH,ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI.,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,EE,15780,66
AITH,ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI.,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,ME,15780,66
AIZA,AIZZA COLLEGE OF ENGG AND TECHNOLOGY,MANCHERIAL,MANCHERIAL,OU,PVT,NA,COED,SBTET,EC,15780,15
AIZA,AIZZA COLLEGE OF ENGG AND TECHNOLOGY,MANCHERIAL,MANCHERIAL,OU,PVT,NA,COED,SBTET,EE,15780,15
AIZA,AIZZA COLLEGE OF ENGG AND TECHNOLOGY,MANCHERIAL,MANCHERIAL,OU,PVT,NA,COED,SBTET,MN,15780,30
AKIT,ABDULKALAM INST. OF TECHNOLOGY AND SCI.,KOTHAGUDEM,Bhadradri Kothagudem,OU,PVT,NA,COED,SBTET,CE,15780,33
AKIT,ABDULKALAM INST. OF TECHNOLOGY AND SCI.,KOTHAGUDEM,Bhadradri Kothagudem,OU,PVT,NA,COED,SBTET,CS,15780,132
AKIT,ABDULKALAM INST. OF TECHNOLOGY AND SCI.,KOTHAGUDEM,Bhadradri Kothagudem,OU,PVT,NA,COED,SBTET,EE,15780,66
AKIT,ABDULKALAM INST. OF TECHNOLOGY AND SCI.,KOTHAGUDEM,Bhadradri Kothagudem,OU,PVT,NA,COED,SBTET,ME,15780,33
AKIT,ABDULKALAM INST. OF TECHNOLOGY AND SCI.,KOTHAGUDEM,Bhadradri Kothagudem,OU,PVT,NA,COED,SBTET,MN,15780,66
ANRK,ANURAG ENGINNERING COLLGE,KODAD,SURYAPET,OU,PVT,NA,COED,SBTET,CE,15780,33
ANRK,ANURAG ENGINNERING COLLGE,KODAD,SURYAPET,OU,PVT,NA,COED,SBTET,CS,15780,132
ANRK,ANURAG ENGINNERING COLLGE,KODAD,SURYAPET,OU,PVT,NA,COED,SBTET,EC,15780,66
ANRK,ANURAG ENGINNERING COLLGE,KODAD,SURYAPET,OU,PVT,NA,COED,SBTET,EE,15780,66
ANRK,ANURAG ENGINNERING COLLGE,KODAD,SURYAPET,OU,PVT,NA,COED,SBTET,ME,15780,33
AREB,ARKAY COLLEGE OF ENGG AND TECHNOLOGY,BODHAN,NIZAMBAD,OU,PVT,NA,COED,SBTET,CE,15780,30
AREB,ARKAY COLLEGE OF ENGG AND TECHNOLOGY,BODHAN,NIZAMBAD,OU,PVT,NA,COED,SBTET,EE,15780,30
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RANGAREDDY,OU,PVT,NA,COED,SBTET,CE,15780,66
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RANGAREDDY,OU,PVT,NA,COED,SBTET,CS,15780,132
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RANGAREDDY,OU,PVT,NA,COED,SBTET,EC,15780,66
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RANGAREDDY,OU,PVT,NA,COED,SBTET,EE,15780,66
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,CE,15780,66
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,CS,15780,66
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,EC,15780,66
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,EE,15780,66
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI.,NARSAMPET,WARANGAL,OU,PVT,NA,COED,SBTET,EE,15780,66
BLMP,GOVT POLYTECHNIC,BELLAMPALLI,MANCHERIAL,OU,GOV,NA,COED,SBTET,EE,5080,66
BLMP,GOVT POLYTECHNIC,BELLAMPALLI,MANCHERIAL,OU,GOV,NA,COED,SBTET,EI,5080,66
BLMP,GOVT POLYTECHNIC,BELLAMPALLI,MANCHERIAL,OU,GOV,NA,COED,SBTET,MN,5080,66
BOMA,BOMMA INST. OF TECHNOLOGY AND SCI.,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,SBTET,CE,15780,33
BOMA,BOMMA INST. OF TECHNOLOGY AND SCI.,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,SBTET,CS,15780,132
BOMA,BOMMA INST. OF TECHNOLOGY AND SCI.,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,SBTET,EC,15780,66
BOMA,BOMMA INST. OF TECHNOLOGY AND SCI.,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,SBTET,EE,15780,66
BOMA,BOMMA INST. OF TECHNOLOGY AND SCI.,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,SBTET,ME,15780,33
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,Bhadradri Kothagudem,OU,PVT,NA,COED,SBTET,CE,15780,33
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,Bhadradri Kothagudem,OU,PVT,NA,COED,SBTET,CS,15780,132
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,Bhadradri Kothagudem,OU,PVT,NA,COED,SBTET,EE,15780,66
BRAW,B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN,KARIMNAGAR,KARIMNAGAR,SW,GOV,NA,GIRLS,SBTET,CS,5080,66
BRAW,B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN,KARIMNAGAR,KARIMNAGAR,SW,GOV,NA,GIRLS,SBTET,EC,5080,66
BRAW,B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN,KARIMNAGAR,KARIMNAGAR,SW,GOV,NA,GIRLS,SBTET,EI,5080,66
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,CE,15780,33
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,CS,15780,66
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,EC,15780,66
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,EE,15780,66
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,ME,15780,33
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,CE,15780,33
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,CS,15780,66
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,EC,15780,66
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,EE,15780,66
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,SBTET,ME,15780,33
CGNT,GOVERNMENT POLYTECHNIC,CHEGUNTA,MEDAK,OU,GOV,NA,COED,SBTET,EE,5080,66
CGNT,GOVERNMENT POLYTECHNIC,CHEGUNTA,MEDAK,OU,GOV,NA,COED,SBTET,ME,5080,66
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATNAM,RANGAREDDY,OU,PVT,NA,COED,SBTET,CE,15780,33
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATNAM,RANGAREDDY,OU,PVT,NA,COED,SBTET,CS,15780,33
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATNAM,RANGAREDDY,OU,PVT,NA,COED,SBTET,EC,15780,33
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATNAM,RANGAREDDY,OU,PVT,NA,COED,SBTET,ME,15780,33
CJIT,CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI.,JANGAON,JANGAON,OU,PVT,NA,COED,SBTET,CE,15780,30
CJIT,CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI.,JANGAON,JANGAON,OU,PVT,NA,COED,SBTET,EC,15780,30
CJIT,CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI.,JANGAON,JANGAON,OU,PVT,NA,COED,SBTET,EE,15780,30
CJIT,CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI.,JANGAON,JANGAON,OU,PVT,NA,COED,SBTET,ME,15780,30
CRYL,GOVT POLYTECHNIC,CHERIYAL,SIDDIPET,OU,GOV,NA,COED,SBTET,CE,5080,66
CRYL,GOVT POLYTECHNIC,CHERIYAL,SIDDIPET,OU,GOV,NA,COED,SBTET,EE,5080,66
DARE,DARIPALLY ANANTHA RAMULU COLLEGE OF ENGG. AND TECH,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,SBTET,CE,15780,66
DARE,DARIPALLY ANANTHA RAMULU COLLEGE OF ENGG. AND TECH,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,SBTET,CS,15780,66
DARE,DARIPALLY ANANTHA RAMULU COLLEGE OF ENGG. AND TECH,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,SBTET,EE,15780,66
DARE,DARIPALLY ANANTHA RAMULU COLLEGE OF ENGG. AND TECH,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,SBTET,MN,15780,66
DDHD,S D D TT I FOR WOMEN,HYDERABAD,HYDERABAD,SW,GOV,NA,GIRLS,SBTET,CE,5080,19
DDHD,S D D TT I FOR WOMEN,HYDERABAD,HYDERABAD,SW,GOV,NA,GIRLS,SBTET,CS,5080,20
DDHD,S D D TT I FOR WOMEN,HYDERABAD,HYDERABAD,SW,GOV,NA,GIRLS,SBTET,EC,5080,20
DDHD,S D D TT I FOR WOMEN,HYDERABAD,HYDERABAD,SW,GOV,NA,GIRLS,SBTET,EE,5080,20
ELEN,ELLENKI COLLGE OF ENGG. AND TECHNOLOGY,PATANCHERU,SANGAREDDY,OU,PVT,NA,COED,SBTET,CE,15780,33
ELEN,ELLENKI COLLGE OF ENGG. AND TECHNOLOGY,PATANCHERU,SANGAREDDY,OU,PVT,NA,COED,SBTET,CS,15780,198
ELEN,ELLENKI COLLGE OF ENGG. AND TECHNOLOGY,PATANCHERU,SANGAREDDY,OU,PVT,NA,COED,SBTET,EC,15780,66
ELEN,ELLENKI COLLGE OF ENGG. AND TECHNOLOGY,PATANCHERU,SANGAREDDY,OU,PVT,NA,COED,SBTET,EE,15780,66
ELEN,ELLENKI COLLGE OF ENGG. AND TECHNOLOGY,PATANCHERU,SANGAREDDY,OU,PVT,NA,COED,SBTET,ME,15780,33
GDWL,GOVERNMENT POLYTECHNIC,GADWAL,JOGULAMBA GADWAL,OU,GOV,NA,COED,SBTET,CS,5080,66
GDWL,GOVERNMENT POLYTECHNIC,GADWAL,JOGULAMBA GADWAL,OU,GOV,NA,COED,SBTET,EC,5080,66
GNPR,GOVT.POLYTECHNIC,STATION GHANAPUR,JANGAON,OU,GOV,NA,COED,SBTET,CE,5080,66
GNPR,GOVT.POLYTECHNIC,STATION GHANAPUR,JANGAON,OU,GOV,NA,COED,SBTET,EE,5080,66
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WARANGAL,OU,PVT,NA,COED,SBTET,EC,15780,66
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WARANGAL,OU,PVT,NA,COED,SBTET,EE,15780,66
GPWS,GOVT POLYTECHNIC FOR WOMEN,SECUNDERABAD,HYDERABAD,OU,GOV,NA,GIRLS,SBTET,CE,5080,66
GPWS,GOVT POLYTECHNIC FOR WOMEN,SECUNDERABAD,HYDERABAD,OU,GOV,NA,GIRLS,SBTET,CS,5080,66
GPWS,GOVT POLYTECHNIC FOR WOMEN,SECUNDERABAD,HYDERABAD,OU,GOV,NA,GIRLS,SBTET,EC,5080,66
GPWS,GOVT POLYTECHNIC FOR WOMEN,SECUNDERABAD,HYDERABAD,OU,GOV,NA,GIRLS,SBTET,EE,5080,66
GPWS,GOVT POLYTECHNIC FOR WOMEN,SECUNDERABAD,HYDERABAD,OU,GOV,NA,GIRLS,SBTET,HS,5080,66
GTSR,GAYATRI INST OF TECH AND SCI,WANAPARTHY,WANAPARTHY,OU,PVT,NA,COED,SBTET,CE,15780,66
GTSR,GAYATRI INST OF TECH AND SCI,WANAPARTHY,WANAPARTHY,OU,PVT,NA,COED,SBTET,CS,15780,66
GTSR,GAYATRI INST OF TECH AND SCI,WANAPARTHY,WANAPARTHY,OU,PVT,NA,COED,SBTET,EC,15780,66
GTSR,GAYATRI INST OF TECH AND SCI,WANAPARTHY,WANAPARTHY,OU,PVT,NA,COED,SBTET,EE,15780,66
GWMB,GOVT POLY. FOR WOMEN AND MINORITIES,BADANGPET,RANGAREDDY,SW,GOV,YES,GIRLS,SBTET,CS,5080,60
GWMB,GOVT POLY. FOR WOMEN AND MINORITIES,BADANGPET,RANGAREDDY,SW,GOV,YES,GIRLS,SBTET,EC,5080,40
GWMB,GOVT POLY. FOR WOMEN AND MINORITIES,BADANGPET,RANGAREDDY,SW,GOV,YES,GIRLS,SBTET,EE,5080,60
GWNZ,GOVT POLYTECHNIC FOR WOMEN,NIZAMABAD,NIZAMBAD,OU,GOV,NA,GIRLS,SBTET,CE,5080,55
GWNZ,GOVT POLYTECHNIC FOR WOMEN,NIZAMABAD,NIZAMBAD,OU,GOV,NA,GIRLS,SBTET,EC,5080,55
GZWL,GOVT MODEL RESIDENTIAL POLYTECHNIC,GAJWEL,SIDDIPET,OU,GOV,NA,BOYS,SBTET,CCP,5080,66
GZWL,GOVT MODEL RESIDENTIAL POLYTECHNIC,GAJWEL,SIDDIPET,OU,GOV,NA,BOYS,SBTET,EC,5080,66
GZWL,GOVT MODEL RESIDENTIAL POLYTECHNIC,GAJWEL,SIDDIPET,OU,GOV,NA,BOYS,SBTET,ME,5080,66
HOLY,HOLY MARY INSTITUTE OF TECH. SCIENCE,KEESARA,MEDCHAL,OU,PVT,NA,COED,SBTET,CE,15780,66
HOLY,HOLY MARY INSTITUTE OF TECH. SCIENCE,KEESARA,MEDCHAL,OU,PVT,NA,COED,SBTET,EC,15780,66
HOLY,HOLY MARY INSTITUTE OF TECH. SCIENCE,KEESARA,MEDCHAL,OU,PVT,NA,COED,SBTET,EE,15780,66
HOLY,HOLY MARY INSTITUTE OF TECH. SCIENCE,KEESARA,MEDCHAL,OU,PVT,NA,COED,SBTET,ME,15780,66
HSBD,GOVERNMENT POLYTECHNIC,HUSNABAD,SIDDIPET,OU,GOV,NA,COED,SBTET,CE,5080,66
HSBD,GOVERNMENT POLYTECHNIC,HUSNABAD,SIDDIPET,OU,GOV,NA,COED,SBTET,EE,5080,66
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,SBTET,CS,15780,66
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,SBTET,EC,15780,66
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,SBTET,EE,15780,132
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,SBTET,ME,15780,66
IOEPH,GOVT INSTITUTE OF ELECTRONICS,SECUNDERABAD,HYDERABAD,SW,GOV,NA,COED,SBTET,EC,5080,33
IOES,GOVT INSTITUTE OF ELECTRONICS,SECUNDERABAD,HYDERABAD,SW,GOV,NA,COED,SBTET,AI,5080,66
IOES,GOVT INSTITUTE OF ELECTRONICS,SECUNDERABAD,HYDERABAD,SW,GOV,NA,COED,SBTET,BM,5080,66
IOES,GOVT INSTITUTE OF ELECTRONICS,SECUNDERABAD,HYDERABAD,SW,GOV,NA,COED,SBTET,CCB,5080,66
IOES,GOVT INSTITUTE OF ELECTRONICS,SECUNDERABAD,HYDERABAD,SW,GOV,NA,COED,SBTET,CPS,5080,66
IOES,GOVT INSTITUTE OF ELECTRONICS,SECUNDERABAD,HYDERABAD,SW,GOV,NA,COED,SBTET,CS,5080,66
IOES,GOVT INSTITUTE OF ELECTRONICS,SECUNDERABAD,HYDERABAD,SW,GOV,NA,COED,SBTET,EC,5080,66
IOES,GOVT INSTITUTE OF ELECTRONICS,SECUNDERABAD,HYDERABAD,SW,GOV,NA,COED,SBTET,EI,5080,66
IOES,GOVT INSTITUTE OF ELECTRONICS,SECUNDERABAD,HYDERABAD,SW,GOV,NA,COED,SBTET,ES,5080,66
IOES,GOVT INSTITUTE OF ELECTRONICS,SECUNDERABAD,HYDERABAD,SW,GOV,NA,COED,SBTET,EV,5080,66
JGPT,GOVT.POLYTECHNIC,JOGIPET,SANGAREDDY,OU,GOV,NA,COED,SBTET,EC,5080,66
JGPT,GOVT.POLYTECHNIC,JOGIPET,SANGAREDDY,OU,GOV,NA,COED,SBTET,EE,5080,66
JGPT,GOVT.POLYTECHNIC,JOGIPET,SANGAREDDY,OU,GOV,NA,COED,SBTET,ME,5080,66
JGPW,GOVERNMENT POLYTECHNIC FOR WOMEN,JOGIPET,SANGAREDDY,OU,GOV,NA,GIRLS,SBTET,CS,5080,66
JGPW,GOVERNMENT POLYTECHNIC FOR WOMEN,JOGIPET,SANGAREDDY,OU,GOV,NA,GIRLS,SBTET,EC,5080,66
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI.,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,CS,15780,198
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI.,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,EC,15780,198
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI.,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,EE,15780,132
JNGP,J N GOVT POLYTECHNIC,RAMANTHAPUR,MEDCHAL,OU,GOV,NA,COED,SBTET,CE,5080,132
JNGP,J N GOVT POLYTECHNIC,RAMANTHAPUR,MEDCHAL,OU,GOV,NA,COED,SBTET,CH,5080,66
JNGP,J N GOVT POLYTECHNIC,RAMANTHAPUR,MEDCHAL,OU,GOV,NA,COED,SBTET,EC,5080,66
JNGP,J N GOVT POLYTECHNIC,RAMANTHAPUR,MEDCHAL,OU,GOV,NA,COED,SBTET,EE,5080,132
JNGP,J N GOVT POLYTECHNIC,RAMANTHAPUR,MEDCHAL,OU,GOV,NA,COED,SBTET,ME,5080,132
JNGP,J N GOVT POLYTECHNIC,RAMANTHAPUR,MEDCHAL,OU,GOV,NA,COED,SBTET,MT,5080,66
JNGPSW,J N GOVT POLYTECHNIC,RAMANTHAPUR,MEDCHAL,SW,GOV,NA,COED,SBTET,PK,5080,66
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,SBTET,CE,15780,33
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,SBTET,CS,15780,99
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,SBTET,EC,15780,66
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,SBTET,EE,15780,99
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,SBTET,ME,15780,33
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMBAD,OU,PVT,NA,COED,SBTET,CE,15780,132
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMBAD,OU,PVT,NA,COED,SBTET,CS,15780,66
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMBAD,OU,PVT,NA,COED,SBTET,EC,15780,66
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMBAD,OU,PVT,NA,COED,SBTET,EE,15780,66
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMBAD,OU,PVT,NA,COED,SBTET,ME,15780,66
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SURYAPET,OU,PVT,NA,GIRLS,SBTET,CE,15780,66
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SURYAPET,OU,PVT,NA,GIRLS,SBTET,CS,15780,33
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SURYAPET,OU,PVT,NA,GIRLS,SBTET,EC,15780,66
