Institute Code,Institute Name,Place,District Name,Region,College,Minority,Co-Educational,Affiliated to,Branch,Fee Structure,Convener Seats
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,CSO,125000,14
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,ECE,125000,19
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,ECI,125000,7
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,EEE,125000,7
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,INF,125000,13
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,MEC,125000,7
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NIZAMABAD,OU,PVT,NA,GIRLS,JNTUH,CIV,55000,6
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NIZAMABAD,OU,PVT,NA,GIRLS,JNTUH,CSE,55000,13
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NIZAMABAD,OU,PVT,NA,GIRLS,JNTUH,ECE,55000,14
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NIZAMABAD,OU,PVT,NA,GIRLS,JNTUH,EEE,55000,7
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,CIV,55000,6
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,CSE,55000,7
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,ECE,55000,6
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,EEE,55000,7
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,MEC,55000,7
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,MIN,55000,3
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSC,62000,6
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,62000,7
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,62000,13
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,62000,7
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSO,62000,6
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING FORMERLY VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,62000,7
KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE,KACHWANISINGARAM,MEDCHAL,OU,PVT,NA,COED,OU,CSE,70000,19
KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE,KACHWANISINGARAM,MEDCHAL,OU,PVT,NA,COED,OU,CSM,70000,14
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,CSD,103000,6
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,CSE,103000,46
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,CSM,103000,20
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,INF,103000,14
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,JNTUH,CSE,65000,13
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,JNTUH,CSM,65000,6
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,JNTUH,ECE,65000,7
KNRANGAREDDY,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,72000,6
KNRANGAREDDY,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSC,72000,7
KNRANGAREDDY,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,72000,6
KNRANGAREDDY,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,72000,10
KNRANGAREDDY,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,72000,7
KNRANGAREDDY,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,72000,6
KNRANGAREDDY,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,EEE,72000,6
KNRANGAREDDY,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,72000,7
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,90000,3
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,90000,6
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,90000,20
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,90000,10
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,90000,7
KRCP,KL R PHARMACY COLLEGE,PALVONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,KU,PHM,65000,11
KRUP,SRI KRUPA INSTITUTE OF PHARMACEUTICAL SCIS,KONDAPAK,SIDDIPET,OU,PVT,NA,COED,OU,PHM,50000,11
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,AIM,90000,6
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CIV,90000,7
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CSE,90000,20
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,ECE,90000,13
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,EEE,90000,6
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,MEC,90000,7
KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,UNIV,NA,COED,KU,CSE,35000,11
KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,UNIV,NA,COED,KU,EEE,35000,14
KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,UNIV,NA,COED,KU,MIN,35000,7
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,SF,NA,COED,KU,CSE,70000,8
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,SF,NA,COED,KU,ECE,70000,62
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,SF,NA,COED,KU,EEE,70000,23
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,SF,NA,COED,KU,INF,70000,53
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,SF,NA,COED,KU,MIN,70000,39
KUCP,K U COLLEGE OF PHARMACEUTICAL SCIENCES,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,PHM,45000,13
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HANAMKONDA,OU,SF,NA,GIRLS,KU,CSE,70000,7
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HANAMKONDA,OU,SF,NA,GIRLS,KU,CSM,70000,11
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HANAMKONDA,OU,SF,NA,GIRLS,KU,ECE,70000,33
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HANAMKONDA,OU,SF,NA,GIRLS,KU,EEE,70000,62
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HANAMKONDA,OU,SF,NA,GIRLS,KU,INF,70000,27
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,CSE,35000,11
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,ECE,35000,8
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,EEE,35000,10
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,MEC,35000,17
KUWLSF,KU COLLEGE OF ENGINEERING AND TECHNOLOGY - SELF FINANCE,WARANGAL,HANAMKONDA,OU,SF,NA,COED,KU,CIV,70000,61
KUWLSF,KU COLLEGE OF ENGINEERING AND TECHNOLOGY - SELF FINANCE,WARANGAL,HANAMKONDA,OU,SF,NA,COED,KU,CSD,70000,15
KUWLSF,KU COLLEGE OF ENGINEERING AND TECHNOLOGY - SELF FINANCE,WARANGAL,HANAMKONDA,OU,SF,NA,COED,KU,INF,70000,17
KVKP,K V K COLLEGE OF PHARMACY,SURMAIGUDA,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHM,60000,11
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,AIM,93000,6
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,CIV,93000,9
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,CSD,93000,18
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,CSE,93000,18
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,CSM,93000,18
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,ECE,93000,12
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,INF,93000,18
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,MEC,93000,6
MAXP,MAX INST OF PHARM SCI,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,KU,PHM,65000,11
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SURYAPET,OU,PVT,NA,COED,JNTUH,CSE,72000,6
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SURYAPET,OU,PVT,NA,COED,JNTUH,ECE,72000,7
MDRP,MADIRA INST OF TECHNOLOGYAND SCI,KODAD,SURYAPET,OU,PVT,NA,COED,JNTUH,PHM,75000,7
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABADERABAD,HYDERABAD,OU,PVT,NA,COED,OU,CIV,100000,6
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABADERABAD,HYDERABAD,OU,PVT,NA,COED,OU,CME,100000,7
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABADERABAD,HYDERABAD,OU,PVT,NA,COED,OU,CSE,100000,20
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABADERABAD,HYDERABAD,OU,PVT,NA,COED,OU,ECE,100000,13
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABADERABAD,HYDERABAD,OU,PVT,NA,COED,OU,EEE,100000,6
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABADERABAD,HYDERABAD,OU,PVT,NA,COED,OU,INF,100000,7
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABADERABAD,HYDERABAD,OU,PVT,NA,COED,OU,MEC,100000,7
MESP,MESCO COLLEGE OF PHARMACY,MUSTAIDPURA,HYDERABAD,OU,PVT,MUS,COED,OU,PHM,45000,10
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,AID,78000,13
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,CIV,78000,6
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,CSE,78000,14
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,ECE,78000,13
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,EEE,78000,6
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,MEC,78000,7
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,AID,62000,6
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,AIM,62000,7
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,CIV,62000,3
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,CSE,62000,13
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,ECE,62000,7
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,EEE,62000,4
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,160000,6
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSB,160000,7
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,160000,6
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,160000,20
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,160000,7
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,160000,20
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,EEE,160000,6
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,INF,160000,7
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MCT,160000,6
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,160000,7
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MMT,160000,7
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NALGONDA,OU,SF,NA,COED,MGUN,CSE,45000,10
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NALGONDA,OU,SF,NA,COED,MGUN,ECE,45000,9
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NALGONDA,OU,SF,NA,COED,MGUN,EEE,45000,59
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,ANE,70000,6
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,CIV,70000,7
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,CSE,70000,13
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,CSM,70000,7
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,ECE,70000,13
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,EEE,70000,6
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,INF,70000,7
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,MEC,70000,7
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NALGONDA,OU,PVT,NA,GIRLS,JNTUH,CSD,55000,6
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NALGONDA,OU,PVT,NA,GIRLS,JNTUH,CSE,55000,13
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NALGONDA,OU,PVT,NA,GIRLS,JNTUH,CSM,55000,7
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NALGONDA,OU,PVT,NA,GIRLS,JNTUH,ECE,55000,3
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NALGONDA,OU,PVT,NA,GIRLS,JNTUH,EEE,55000,4
MIPK,MOHAMMADIYA INSTITUTE OF PHARMACY,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,KU,PHM,45000,7
MIPM,MOONRAY INST OF PHARM SCI,RAIKAL,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHM,57000,11
MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYDERABAD,OU,PVT,MUS,COED,OU,AID,125000,12
MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYDERABAD,OU,PVT,MUS,COED,OU,AIM,125000,6
MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYDERABAD,OU,PVT,MUS,COED,OU,CIV,125000,6
MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYDERABAD,OU,PVT,MUS,COED,OU,CSE,125000,18
MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYDERABAD,OU,PVT,MUS,COED,OU,ECE,125000,12
MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYDERABAD,OU,PVT,MUS,COED,OU,EEE,125000,6
MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYDERABAD,OU,PVT,MUS,COED,OU,INF,125000,12
MJCT,M J COLLEGE OF ENGINEERING AND TECHNOLOGY,BANJARA HILLS,HYDERABAD,OU,PVT,MUS,COED,OU,MEC,125000,6
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,ANE,110000,6
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSC,110000,13
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,110000,20
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,110000,27
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSI,110000,6
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,110000,20
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,110000,26
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,110000,4
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,110000,19
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,110000,4
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,AIM,110000,6
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,ANE,110000,7
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSC,110000,6
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,110000,20
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,110000,27
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSI,110000,6
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,110000,20
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSO,110000,7
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,110000,13
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,110000,3
MLRD,MALLA REDDY COLLEGE OF ENGG TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,110000,20
