College Code,College Name,Place,District Name,Region,College Type,Minority,Co-Educational,Affiliated to,Branch,Fee Structure,Convener Seats
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WANAPARTHY,OU,UNIV,NA,COED,JNTUH,CIV,50000,66
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WANAPARTHY,OU,UNIV,NA,COED,JNTUH,CSE,50000,66
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WANAPARTHY,OU,UNIV,NA,COED,JNTUH,CSM,50000,66
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WANAPARTHY,OU,UNIV,NA,COED,JNTUH,ECE,50000,66
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WANAPARTHY,OU,UNIV,NA,COED,JNTUH,MEC,50000,66
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,87000,23
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,87000,139
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,87000,69
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,87000,46
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,EEE,87000,23
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,INF,87000,46
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,87000,23
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,AIM,69000,47
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,CIV,69000,23
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,CSE,69000,92
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,ECE,69000,46
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,EEE,69000,46
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,MEC,69000,23
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMABAD,OU,PVT,NA,COED,JNTUH,CIV,55000,46
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMABAD,OU,PVT,NA,COED,JNTUH,CSE,55000,93
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMABAD,OU,PVT,NA,COED,JNTUH,ECE,55000,46
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMABAD,OU,PVT,NA,COED,JNTUH,EEE,55000,23
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMABAD,OU,PVT,NA,COED,JNTUH,MEC,55000,23
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SURYAPET,OU,PVT,NA,GIRLS,JNTUH,CIV,90000,93
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SURYAPET,OU,PVT,NA,GIRLS,JNTUH,CSE,90000,92
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SURYAPET,OU,PVT,NA,GIRLS,JNTUH,ECE,90000,92
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SURYAPET,OU,PVT,NA,GIRLS,JNTUH,EEE,90000,93
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,100000,46
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,100000,46
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,100000,139
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,100000,93
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,100000,46
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,100000,46
KGRM,KGR INST OF TECH AND MANAGEMENT,KEESARA,MEDCHAL,OU,PVT,NA,COED,OU,PHM,45000,23
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,CIV,125000,46
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,CSD,125000,46
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,CSE,125000,138
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,CSM,125000,93
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,CSN,125000,92
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,CSO,125000,93
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,ECE,125000,139
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,ECI,125000,46
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,EEE,125000,46
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,INF,125000,93
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,MEC,125000,46
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NIZAMABAD,OU,PVT,NA,GIRLS,JNTUH,CIV,55000,46
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NIZAMABAD,OU,PVT,NA,GIRLS,JNTUH,CSE,55000,93
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NIZAMABAD,OU,PVT,NA,GIRLS,JNTUH,ECE,55000,92
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NIZAMABAD,OU,PVT,NA,GIRLS,JNTUH,EEE,55000,46
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,CIV,55000,23
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,CSE,55000,47
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,CSM,55000,46
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,ECE,55000,46
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,EEE,55000,46
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,MEC,55000,23
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,BHADRADRI KOTHAGUDEM,OU,PVT,NA,COED,JNTUH,MIN,55000,23
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSC,62000,46
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,62000,46
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,62000,92
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,62000,46
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSO,62000,46
KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,62000,47
KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE,KACHWANISINGARAM,MEDCHAL,OU,PVT,NA,COED,OU,CS,70000,46
KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE,KACHWANISINGARAM,MEDCHAL,OU,PVT,NA,COED,OU,CSE,70000,139
KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE,KACHWANISINGARAM,MEDCHAL,OU,PVT,NA,COED,OU,CSM,70000,92
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,CSD,103000,92
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,CSE,103000,324
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,CSM,103000,138
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYDERABAD,OU,PVT,NA,COED,JNTUH,INF,103000,93
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,JNTUH,CIV,65000,23
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,JNTUH,CSD,65000,46
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,JNTUH,CSE,65000,92
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,JNTUH,CSM,65000,46
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,JNTUH,ECE,65000,46
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,JNTUH,EEE,65000,47
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,JNTUH,MEC,65000,23
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,72000,46
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSC,72000,46
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,72000,46
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,72000,69
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,72000,46
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,72000,47
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,EEE,72000,36
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,72000,46
KPRM,KOMMURI PRATAP REDDY INST OF MGMT,GHATKESAR,MEDCHAL,OU,PVT,NA,COED,OU,CS,45000,23
KPRM,KOMMURI PRATAP REDDY INST OF MGMT,GHATKESAR,MEDCHAL,OU,PVT,NA,COED,OU,CSE,45000,138
KPRM,KOMMURI PRATAP REDDY INST OF MGMT,GHATKESAR,MEDCHAL,OU,PVT,NA,COED,OU,CSI,45000,23
KPRM,KOMMURI PRATAP REDDY INST OF MGMT,GHATKESAR,MEDCHAL,OU,PVT,NA,COED,OU,CSM,45000,93
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,90000,23
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,90000,93
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,90000,138
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,90000,116
KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,90000,46
KRUP,SRI KRUPA INSTITUTE OF PHARMACEUTICAL SCIS,KONDAPAK,SIDDIPET,OU,PVT,NA,COED,OU,PHM,50000,23
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,AIM,90000,93
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CIV,90000,46
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CSE,90000,138
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CSO,90000,46
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,ECE,90000,93
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,EEE,90000,46
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,INF,90000,46
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,MEC,90000,46
KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,UNIV,NA,COED,KU,CSE,35000,44
KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,UNIV,NA,COED,KU,EEE,35000,44
KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,UNIV,NA,COED,KU,MIN,35000,27
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,SF,NA,COED,KU,CSE,70000,22
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,SF,NA,COED,KU,ECE,70000,66
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,SF,NA,COED,KU,EEE,70000,22
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,SF,NA,COED,KU,INF,70000,66
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,BHADRADRI KOTHAGUDEM,OU,SF,NA,COED,KU,MIN,70000,38
KUCP,K U COLLEGE OF PHARMACEUTICAL SCIENCES,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,PHM,45000,33
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HANAMKONDA,OU,SF,NA,GIRLS,KU,CSD,70000,66
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HANAMKONDA,OU,SF,NA,GIRLS,KU,CSE,70000,66
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HANAMKONDA,OU,SF,NA,GIRLS,KU,CSM,70000,66
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HANAMKONDA,OU,SF,NA,GIRLS,KU,ECE,70000,66
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HANAMKONDA,OU,SF,NA,GIRLS,KU,EEE,70000,66
KUEWSF,UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU CAMPUS,WARANGAL,HANAMKONDA,OU,SF,NA,GIRLS,KU,INF,70000,66
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,CIV,70000,66
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,CSD,70000,66
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,CSE,35000,66
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,ECE,35000,66
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,EEE,35000,66
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,INF,70000,66
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HANAMKONDA,OU,UNIV,NA,COED,KU,MEC,35000,66
KVKP,K V K COLLEGE OF PHARMACY,SURMAIGUDA,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHD,81000,11
KVKP,K V K COLLEGE OF PHARMACY,SURMAIGUDA,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHM,60000,39
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,CIV,93000,42
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,CS,93000,42
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,CSD,93000,126
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,CSE,93000,210
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,CSM,93000,126
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,ECE,93000,84
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,EEE,93000,21
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,INF,93000,126
LRDS,LORDS INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),HIMAYATSAGAR,RANGAREDDY,OU,PVT,MUS,COED,OU,MEC,93000,21
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SURYAPET,OU,PVT,NA,COED,JNTUH,CIV,72000,23
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SURYAPET,OU,PVT,NA,COED,JNTUH,CSD,72000,24
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SURYAPET,OU,PVT,NA,COED,JNTUH,CSE,72000,46
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SURYAPET,OU,PVT,NA,COED,JNTUH,CSM,72000,46
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SURYAPET,OU,PVT,NA,COED,JNTUH,ECE,72000,46
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SURYAPET,OU,PVT,NA,COED,JNTUH,EEE,72000,23
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SURYAPET,OU,PVT,NA,COED,JNTUH,MEC,72000,23
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYDERABAD,OU,PVT,NA,COED,OU,CIV,100000,46
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYDERABAD,OU,PVT,NA,COED,OU,CME,100000,46
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYDERABAD,OU,PVT,NA,COED,OU,CSD,100000,46
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYDERABAD,OU,PVT,NA,COED,OU,CSE,100000,185
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYDERABAD,OU,PVT,NA,COED,OU,ECE,100000,92
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYDERABAD,OU,PVT,NA,COED,OU,EEE,100000,47
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYDERABAD,OU,PVT,NA,COED,OU,INF,100000,93
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYDERABAD,OU,PVT,NA,COED,OU,MEC,100000,46
MESP,MESCO COLLEGE OF PHARMACY,MUSTAIDPURA,HYDERABAD,OU,PVT,MUS,COED,OU,PHD,90000,10
MESP,MESCO COLLEGE OF PHARMACY,MUSTAIDPURA,HYDERABAD,OU,PVT,MUS,COED,OU,PHM,45000,35
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,AID,78000,139
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,CIV,78000,23
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,CSE,78000,138
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,CSM,78000,139
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,ECE,78000,92
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,EEE,78000,46
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYDERABAD,OU,PVT,NA,COED,OU,MEC,78000,24
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,AID,62000,47
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,AIM,62000,46
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,CIV,62000,23
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,CSE,62000,92
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,ECE,62000,46
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MEDCHAL,OU,PVT,NA,GIRLS,JNTUH,EEE,62000,23
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,160000,46
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSB,160000,47
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,160000,46
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,160000,138
