College Code,College Name,Branch Code,Rank,Gender,Region,Caste,Seat Category
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1168,M,OU,BC_B,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1170,F,OU,BC_B,OC_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CS,1172,F,OU,ST,ST_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CCB,1181,F,OU,BC_B,BC_B_GIRLS_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1181,M,OU,BC_D,OC_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CS,1200,M,OU,BC_E,BC_E_GEN_UR
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1208,F,OU,OC,EWS_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1214,M,SVU,BC_D,OC_GEN_SVU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1217,M,OU,BC_B,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1219,M,OU,BC_D,OC_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1234,F,OU,OC,EWS_GIRLS_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1236,F,OU,BC_E,OC_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1242,M,OU,BC_D,BC_D_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1250,F,OU,OC,EWS_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1250,M,OU,BC_B,OC_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CCB,1254,M,OU,OC,OC_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1254,F,OU,OC,OC_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1254,F,OU,OC,EWS_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1259,M,OU,BC_E,OC_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CS,1262,F,OU,BC_A,BC_A_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1269,F,OU,BC_B,OC_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1269,M,OU,BC_D,OC_GEN_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,1277,M,OU,OC,OC_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1282,M,OU,BC_B,OC_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",AI,1286,M,OU,BC_B,OC_GEN_UR
SCCL,"SINGARENI COLLIERIES POLYTECHNIC COLLEGE, NASPUR",CS,1286,M,OU,BC_D,OC_GEN_UR
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,1291,M,OU,BC_B,BC_B_GEN_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1298,M,OU,OC,EWS_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1302,F,OU,OC,OC_GEN_OU
DDHD,"S D D TT I FOR WOMEN, HYDERABAD",CS,1303,F,NL,OC,OC_GIRLS_AU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CE,1305,M,OU,BC_E,OC_GEN_UR
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1309,F,OU,BC_D,OC_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",AI,1310,M,OU,BC_D,BC_D_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1325,M,OU,BC_D,BC_D_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1333,M,OU,BC_D,OC_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",AI,1344,M,OU,BC_D,BC_D_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1361,M,OU,OC,EWS_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1364,M,OU,BC_D,OC_GEN_OU
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",AA,1371,M,OU,BC_B,OC_GEN_UR
SDPT,"GOVT.POLYTECHNIC, SIDDIPET",CS,1371,F,OU,BC_B,OC_GIRLS_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1371,F,OU,OC,OC_GEN_OU
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,1371,F,OU,BC_B,BC_B_GIRLS_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1377,F,OU,BC_B,OC_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1383,M,OU,BC_D,BC_D_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1388,F,OU,OC,OC_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1388,M,OU,BC_E,BC_E_GEN_AU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1400,F,OU,OC,OC_GIRLS_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1406,M,OU,BC_B,OC_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CPS,1410,M,OU,BC_E,OC_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1412,M,OU,BC_D,BC_D_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1419,F,OU,BC_B,OC_NCC_GEN_OU(57)
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1422,M,OU,OC,OC_GEN_OU
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,1425,F,OU,OC,EWS_GEN_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EC,1427,M,OU,OC,OC_CAP_GEN_UR(0)
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1431,M,OU,BC_D,OC_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",AI,1434,M,OU,BC_D,BC_D_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1441,F,OU,OC,OC_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1441,F,OU,OC,OC_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1441,F,OU,BC_B,OC_GIRLS_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1450,F,OU,BC_D,OC_GIRLS_OU
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,1456,M,OU,BC_A,BC_A_GEN_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1464,M,OU,BC_D,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1464,F,OU,BC_B,OC_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1468,F,OU,BC_D,OC_GIRLS_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EC,1472,M,OU,OC,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1477,F,OU,BC_B,OC_GEN_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,1477,M,OU,BC_E,OC_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",CE,1480,M,OU,BC_B,BC_B_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",EE,1489,M,OU,OC,OC_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1497,F,OU,BC_D,OC_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1504,F,OU,BC_A,"BC_A_SG_GIRLS_UR(0
)"
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1504,M,OU,BC_D,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1504,F,OU,SC,SC_GEN_UR
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,1512,M,OU,BC_B,"BC_B_CAP_GEN_UR(0
)"
MASB,"GOVT POLYTECHNIC, MASAB TANK",CE,1515,M,OU,OC,OC_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1517,M,OU,BC_D,OC_GEN_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",CS,1519,F,OU,BC_A,OC_GIRLS_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1519,F,OU,BC_A,BC_A_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1519,F,OU,BC_B,BC_B_GEN_OU
NALG,"GOVT POLYTECHNIC , NALGONDA",CS,1526,M,OU,BC_D,BC_D_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1526,F,OU,OC,OC_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",AI,1532,F,OU,OC,EWS_GEN_OU
NALG,"GOVT POLYTECHNIC , NALGONDA",CS,1536,M,OU,OC,OC_GEN_UR
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1538,F,OU,OC,OC_GIRLS_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1542,M,OU,BC_B,BC_B_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CS,1542,F,OU,SC,SC_GIRLS_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",CS,1546,M,OU,BC_D,OC_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1546,M,OU,BC_D,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1554,M,OU,BC_D,BC_D_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1569,M,OU,BC_D,BC_D_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1573,F,OU,BC_B,BC_B_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1575,F,OU,BC_D,BC_D_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CCB,1594,M,OU,BC_A,OC_GEN_AU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",CS,1596,M,OU,BC_B,OC_GEN_UR
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1598,M,OU,OC,OC_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1611,M,OU,BC_A,BC_A_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1613,M,OU,BC_D,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1614,M,OU,OC,OC_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1616,F,OU,OC,OC_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1617,M,OU,BC_E,BC_E_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1622,F,OU,BC_B,BC_B_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1626,F,OU,BC_B,OC_GIRLS_OU
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,1632,M,OU,BC_A,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1636,M,OU,OC,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1636,M,OU,BC_B,BC_B_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1640,F,OU,BC_D,BC_D_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",EC,1640,F,OU,BC_A,OC_GIRLS_UR
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,1645,M,OU,BC_B,OC_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EC,1645,M,OU,OC,EWS_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1645,F,OU,BC_D,BC_D_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CS,1652,F,OU,BC_A,BC_A_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1656,M,OU,OC,EWS_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1684,F,OU,BC_B,OC_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1687,F,OU,BC_B,BC_B_GIRLS_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1687,M,OU,OC,EWS_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",AI,1689,M,OU,BC_B,OC_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1692,F,OU,BC_B,BC_B_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1696,F,OU,BC_B,BC_B_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1699,M,OU,BC_B,BC_B_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1702,F,OU,OC,EWS_GEN_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1705,M,OU,BC_A,BC_A_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1712,M,OU,BC_D,BC_D_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1712,M,OU,BC_D,BC_D_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",AI,1716,M,OU,BC_D,BC_D_GEN_SVU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1720,M,OU,BC_E,BC_E_GEN_SVU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1732,F,OU,BC_D,BC_D_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1738,M,OU,BC_B,BC_B_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EC,1738,M,OU,BC_D,OC_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1742,F,OU,BC_D,BC_D_GIRLS_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EC,1748,M,OU,BC_D,OC_GEN_OU
GWNZ,"GOVT POLYTECHNIC FOR WOMEN, NIZAMABAD",EC,1752,F,OU,BC_B,OC_GIRLS_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1753,M,OU,OC,OC_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1764,M,OU,BC_B,BC_B_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1764,M,OU,BC_D,BC_D_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1769,M,OU,BC_B,BC_B_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EC,1770,M,OU,BC_B,BC_B_GEN_UR
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CCB,1771,M,OU,BC_B,BC_B_GEN_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1771,F,OU,BC_B,BC_B_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1775,M,OU,BC_A,BC_A_GEN_UR
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",ES,1775,M,OU,OC,OC_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",CS,1777,M,OU,OC,EWS_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1783,F,OU,BC_D,BC_D_GIRLS_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EC,1785,F,OU,BC_A,BC_A_GIRLS_UR
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EC,1786,M,OU,BC_B,BC_B_GEN_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1791,F,OU,OC,OC_GIRLS_OU
SCCL,"SINGARENI COLLIERIES POLYTECHNIC COLLEGE, NASPUR",CS,1796,F,OU,BC_B,OC_GIRLS_UR
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1796,F,OU,BC_D,BC_D_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1800,M,OU,BC_B,BC_B_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1803,M,OU,BC_B,BC_B_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1805,F,OU,BC_D,BC_D_GIRLS_SVU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1810,F,OU,BC_B,BC_B_GIRLS_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EC,1814,F,OU,BC_B,OC_GIRLS_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1819,M,OU,OC,OC_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,1820,F,OU,OC,OC_GIRLS_UR
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1820,M,OU,BC_A,BC_A_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1820,M,OU,BC_B,OC_GEN_UR
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,1825,M,SVU,BC_D,OC_GEN_SVU
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",CE,1829,F,OU,BC_B,OC_GIRLS_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1829,M,OU,OC,EWS_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1833,M,OU,BC_D,BC_D_PHH_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CCB,1843,M,OU,BC_D,BC_D_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1843,M,OU,BC_B,OC_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1846,M,OU,BC_A,BC_A_GEN_UR
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",CS,1852,F,OU,BC_D,OC_GEN_UR
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",CS,1852,F,OU,OC,OC_GIRLS_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1852,F,OU,BC_D,BC_D_GIRLS_OU
DDHD,"S D D TT I FOR WOMEN, HYDERABAD",EE,1852,F,OU,BC_B,BC_B_GIRLS_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EC,1859,M,OU,BC_B,"BC_B_CAP_GEN_UR(0
)"
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EC,1866,M,OU,BC_D,OC_GEN_OU
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,1871,M,OU,BC_B,BC_B_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1873,M,OU,OC,EWS_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1881,M,OU,BC_D,BC_D_GEN_OU
VGSE,"VAAGESHWARI COLL. OF ENGINEERING, KARIMNAGAR",EC,1884,F,OU,SC,OC_GIRLS_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1887,M,OU,BC_D,OC_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CE,1891,M,OU,BC_B,OC_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",AI,1895,F,OU,BC_D,BC_D_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CCB,1895,M,OU,BC_D,BC_D_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1895,M,OU,BC_D,BC_D_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EC,1902,M,OU,BC_B,BC_B_GEN_UR
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,1902,F,OU,BC_B,OC_GIRLS_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1904,M,OU,BC_A,BC_A_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",AI,1909,F,OU,BC_D,BC_D_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EE,1914,M,OU,BC_E,BC_E_GEN_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",EE,1917,M,OU,BC_D,OC_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",CE,1918,F,OU,BC_A,BC_A_GEN_UR
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",CS,1920,M,OU,BC_E,OC_GEN_UR
DDHD,"S D D TT I FOR WOMEN, HYDERABAD",CS,1922,F,OU,OC,EWS_GIRLS_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,1929,M,OU,BC_E,BC_E_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,1929,M,OU,BC_B,BC_B_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1931,M,OU,BC_D,BC_D_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",EC,1935,M,OU,SC,SC_GEN_UR
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",EE,1938,M,OU,SC,OC_GEN_OU
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,1941,M,OU,BC_D,BC_D_GEN_OU
ELEN,"ELLENKI COLLGE OF ENGG. AND TECHNOLOGY, PATANCHERU",CS,1952,M,OU,BC_D,OC_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",CS,1956,M,OU,BC_C,BC_C_GEN_OU
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",CS,1970,F,OU,BC_D,OC_GIRLS_AU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CS,1974,M,OU,SC,SC_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",BM,1978,M,OU,BC_D,OC_GEN_UR
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,1980,M,OU,BC_D,BC_D_PHH_GEN_OU
SCCL,"SINGARENI COLLIERIES POLYTECHNIC COLLEGE, NASPUR",CS,1980,M,OU,OC,OC_GEN_UR
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CS,1987,M,OU,BC_D,BC_D_GEN_UR
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,1987,F,OU,BC_E,OC_GIRLS_UR
VKBD,"GOVT.POLYTECHNIC, VIKARABAD",EC,1991,F,OU,BC_D,OC_CAP_GEN_UR(0)
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,1997,F,OU,BC_A,BC_A_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",EC,1997,M,OU,BC_B,BC_B_GEN_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,2000,F,OU,OC,EWS_GIRLS_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,2004,F,OU,BC_D,BC_D_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,2006,M,OU,BC_B,BC_B_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CS,2010,M,OU,ST,ST_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,2010,F,OU,BC_D,BC_D_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CCB,2018,M,OU,BC_B,BC_B_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CS,2018,F,OU,BC_B,BC_B_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,2023,M,OU,BC_B,BC_B_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,2036,F,OU,BC_D,BC_D_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CPS,2038,M,OU,BC_B,BC_B_GEN_UR
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",CS,2053,M,OU,OC,EWS_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",ES,2069,M,OU,BC_D,OC_GEN_UR
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CS,2073,F,OU,BC_A,BC_A_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,2073,M,OU,BC_D,BC_D_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,2079,M,OU,BC_D,BC_D_PHO_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,2080,M,OU,BC_B,BC_B_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,2082,M,OU,BC_B,BC_B_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CCB,2088,F,OU,BC_B,BC_B_GIRLS_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",CE,2093,M,OU,BC_B,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CS,2095,M,OU,BC_C,BC_C_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,2109,F,OU,BC_B,OC_PHO_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EC,2113,F,OU,BC_A,OC_GIRLS_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",EE,2127,M,OU,BC_B,OC_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,2132,M,OU,BC_A,BC_A_GEN_UR
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",EE,2134,M,OU,SC,OC_GEN_UR
MASB,"GOVT POLYTECHNIC, MASAB TANK",ME,2134,M,OU,OC,OC_GEN_UR
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",CCB,2137,F,OU,BC_B,BC_B_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",AI,2141,M,OU,BC_E,BC_E_GEN_SVU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,2144,F,OU,BC_B,BC_B_GEN_OU
MASB,"GOVT POLYTECHNIC, MASAB TANK",EC,2144,M,OU,BC_B,BC_B_GEN_OU
WLGW,"GOVT POLYTECHNIC FOR WOMEN, WARANGAL",EC,2148,F,OU,BC_D,OC_GIRLS_UR
